Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Denominazione ASL territoriale;Codice Azienda;Codice struttura;Denominazione struttura;Partita IVA;Indirizzo;CAP;Comune;Sigla provincia;Codice Comune;Telefono;Sito web;E-mail;Codice Tipo struttura;Descrizione tipo struttura;Giorno apertura;Mese apertura;Anno apertura;Subcodice struttura interna;Denominazione struttura interna;Partita IVA struttura interna;Indirizzo struttura interna;CAP struttura interna;Comune struttura interna;Sigla provincia struttura interna;Codice Comune struttura interna;Telefono struttura interna;Sito web struttura interna;E-mail struttura interna;Giorno apertura struttura interna;Mese apertura struttura interna;Anno apertura struttura interna
2023;190;SICILIA ;203;ASP CATANIA;203;190727;LUCINA RESIDENCE srl;05225200871;Via Federico De Roberto n.30;95129;CATANIA;CT;087015;095536485;;lucinaresidence@gmail.com;5.2;Casa di cura privata non accreditata;21;12;2018;;;;;;;;;;;;;;
2023;190;SICILIA ;203;ASP CATANIA;203;190728;CLINICA SANT'AGATA Tigano srl;01207900893;Viale Antoniotto Usodimare, 109;95123;CATANIA;CT;087015;0958740196;;info@clinicasantagata.it tiganosrl@pec.it;5.1;Casa di cura privata accreditata;01;11;2020;;;;;;;;;;;;;;
2023;190;SICILIA ;203;ASP CATANIA;203;190729;CENTRO CLIN.MORGAGNI srl.c/o Check Point;00248620874;Via XX Settembre, 91;95027;SAN GREGORIO DI CATANIA;CT;087042;0955876647;www.policlinicomorgagni.it;assicurazioni@morgagnicheckpoint;5.1;Casa di cura privata accreditata;01;01;2021;;;;;;;;;;;;;;
2023;190;SICILIA ;204;ASP ENNA;204;190319;P. O. 'UMBERTO I';01151150867;C.da Ferrante;94100;ENNA ;EN;086009;0935516111;;dirsan.umberto@asp.enna.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;204;ASP ENNA;204;190320;P. O. 'M. CHIELLO';01151150867;CONTRADA BELLIA;94015;PIAZZA ARMERINA;EN;086014;0935981111;www.asp.enna.it;dirsan.chiello@asp.enna.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;204;ASP ENNA;204;190321;P. O. 'FERRO-CAPRA-BRANCIFORTE';01151150867;CONTRADA S. GIOVANNI;94013;LEONFORTE;EN;086011;0935664111;;ufficiosdo.fbc@asp.enna.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;204;ASP ENNA;204;190322;P. O. 'CARLO BASILOTTA';01151150867;VIA S. GIOVANNI;94014;NICOSIA;EN;086012;0935671111;www.asp.enna.it;dirsan.nicosia@asp.enna.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;204;ASP ENNA;950;190950;ASSOCIAZIONE OASI MARIA SS;;VIA CONTE RUGGERO 73;94018;TROINA ;EN;086018;0935936111;www.oasi.en.it;info@oasi.en.it;3.2;IRCCS privato;01;01;1990;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190323;P.O. 'NUOVO CUTRONI ZODDA' BARCELLONA;03051870834;CONTRADA S. ANDREA;98051;BARCELLONA POZZO DI GOTTO;ME;083005;09097511;;ospedale.barcellona@asp.messina.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190324;P.O.LIPARI;03051870834;VIA S. ANNA;98055;LIPARI ;ME;083041;0909885402;;ospedale.lipari@asp.messina.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190325;P.O. 'G. FOGLIANI' MILAZZO;03051870834;VILLAGGIO GRAZIA;98057;MILAZZO;ME;083049;09092901;;ospedale.milazzo@asp.messina.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190326;P.O.' S. VINCENZO' TAORMINA;03051870834;CONTRADA SIRINA;98039;TAORMINA ;ME;083097;09425791;;direzione.osptaormina@asp.messina.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190327;P.O. 'SS. SALVATORE' MISTRETTA;03051870834;VIA ANNA SALAMONE;98073;MISTRETTA;ME;083052;0921389111;www.asp.messina.it;ospedale.mistretta@asp.messina.it;1;Ospedale a gestione diretta;01;01;1984;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190328;P.O. 'BARONE-ROMEO' PATTI;03051870834;VIA MAZZINI;98066;PATTI;ME;083066;0941244111;;DIREZIONESANITARIA.OSPEDALEPATTI@ASP.MESSINA.IT;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190329;STABILIMENTO OSPED. S. AGATA MILITELLO;03051870834;VIA MEDICI;98076;SANT'AGATA DI MILITELLO;ME;083084;09417201;;ospedale.sagata@asp.messina.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190524;I.O.M.I. F.SCALABRINO GANZIRRI;06619881005;VIA CONS POMPEA 360 GANZIRRI MESSINA;98165;MESSINA;ME;083048;09039711;www.giomi.it;info@giomi.com;5.1;Casa di cura privata accreditata;21;11;1956;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190525;CASA DI CURA S.CAMILLO;00191770833;VIALE P.UMBERTO N.71 MESSINA;98122;MESSINA;ME;083048;0906402317;www.casadicurasancamillome.it;casadicurasancamillo@virgilio.it;5.1;Casa di cura privata accreditata;01;09;1966;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190526;CASA DI CURA CRISTO RE;00191850833;VIALE P.UMBERTO N.89 MESSINA;98122;MESSINA;ME;083048;0903718111;www.casadicuracristore.it;direzione@casadicuracristore.it;5.1;Casa di cura privata accreditata;20;07;1973;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190527;CASA DI CURA CARMONASRL;01428290892;VIALE P.UMBERTO N.75/G;98122;MESSINA;ME;083048;090711001;www.carmonacasadicura.it;direzioneamministrativa@carmonacasadicura.it;5.1;Casa di cura privata accreditata;01;01;1995;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190528;CASA DI CURA VILLA SALUS S.A.S.;01379750837;VIALE REG.MARGHERITA N. 15/B MESSINA;98121;MESSINA;ME;083048;09036901;www.casadicuravillasalus.it;vsalus@tin.it info@villasalus.eu;5.1;Casa di cura privata accreditata;01;06;1961;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190530;C.O.T. S.P.A. (CURE ORTOPED. TRAUM.);00184810836;VIA DUCEZIO N.1;98124;MESSINA;ME;083048;090660224;www.cotmessina.it;amministrazione@cotmessina.it;5.1;Casa di cura privata accreditata;01;08;1973;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190531;CASA DI CURA VILLA IGEA SRL;00184760833;VIA CONSOLARE VALERIA N 47 MESSINA;98124;MESSINA;ME;083048;0902930323;www.cdcvillaigea.it;casadicuravillaigeasrl@virgilio.it;5.1;Casa di cura privata accreditata;01;06;1961;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190601;CENTRO CHIRURGICO VILLA MARIA S.R.L.;01926280833;S.S.113 - ORTOLIUZZO KM. 32;98161;MESSINA;ME;083048;090348380;www.villamariadaysurgery.it;info@villamariadaysurgery.it;5.2;Casa di cura privata non accreditata;01;03;2007;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;205;190716;CASA DI CURA CAPPELLANI GIOMI S.P.A.;11060571004;VIALE REG.ELENA N.335;98121;MESSINA;ME;083048;0903681;;info.cappellanigiomi@giomi.com;5.1;Casa di cura privata accreditata;01;07;2002;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;924;190924;Azienda Ospedaliera Papardo;03051880833;contrada papardo;98158;MESSINA;ME;083048;0903991;www.aopapardo.it;;0;Azienda Ospedaliera;01;10;2016;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;925;190925;Azienda Osp. Univ. G. Martino;03051890832;viale gazzi;98124;MESSINA;ME;083048;0902212438;ww.polime.it;direzione.sanitaria@polime.it;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;205;ASP MESSINA;960;190960;IRCCS Centro Neurolesi 'Bonino Pulejo';02733700831;SS.113 Via Palermo C / Casazza;98124;MESSINA;ME;083048;09060128507;http://www.irccsme.it;danilo.ferrara@irccsme.it;3.1;IRCCS pubblico;14;03;2006;01;IRCCS Centro Neurolesi ;02733700831;SS113 Via Palermo C / Casazza;98124;MESSINA;ME;083048;09060128507;http://www.irccsme.it;ferrara.danilo@gmail.com;01;10;2016
2023;190;SICILIA ;205;ASP MESSINA;960;190960;IRCCS Centro Neurolesi 'Bonino Pulejo';02733700831;SS.113 Via Palermo C / Casazza;98124;MESSINA;ME;083048;09060128507;http://www.irccsme.it;danilo.ferrara@irccsme.it;3.1;IRCCS pubblico;14;03;2006;02;PRESIDIO OSPEDALIERO PIEMONTE;02733700831;VIALE EUROPA 45;98124;MESSINA;ME;083048;09060128507;http://www.irccsme.it;danilo.ferrara@irccsme.it;01;10;2016
2023;190;SICILIA ;205;ASP MESSINA;960;190960;IRCCS Centro Neurolesi 'Bonino Pulejo';02733700831;SS.113 Via Palermo C / Casazza;98124;MESSINA;ME;083048;09060128507;http://www.irccsme.it;danilo.ferrara@irccsme.it;3.1;IRCCS pubblico;14;03;2006;06;IRCCS Nuova Struttura emerg. COVID-19;02733700831;Via Salita Villa Contino;98124;MESSINA;ME;083048;09060128507;http://www.irccsme.it;danilo.ferrara@irccsme.it;10;04;2020
2023;190;SICILIA ;205;ASP MESSINA;960;190960;IRCCS Centro Neurolesi 'Bonino Pulejo';02733700831;SS.113 Via Palermo C / Casazza;98124;MESSINA;ME;083048;09060128507;http://www.irccsme.it;danilo.ferrara@irccsme.it;3.1;IRCCS pubblico;14;03;2006;07;IRCCS Neurolesi P.O. Cannizzaro (CT);02733700831;Via Messina, 829;95126;CATANIA;CT;087015;09060128507;http://www.irccsme.it;danilo.ferrara@irccsme.it;16;07;2018
2023;190;SICILIA ;206;ASP PALERMO;926;190926;A.O.R Villa Sofia Cervello;05841780827;Viale Strasburgo, 233;90146;PALERMO;PA;082053;0917801111;www.ospedaliriunitipalermo.it;segreteriadirezionegenerale@villasofia.it;0;Azienda Ospedaliera;01;09;2009;01;P.O. Villa Sofia;05841780827;Piazzetta Salerno n. 1;90146;PALERMO;PA;082053;0917808117;www.ospedaliriunitipalermo.it;direzionepresidio@villasofia.it;01;09;2009
2023;190;SICILIA ;206;ASP PALERMO;926;190926;A.O.R Villa Sofia Cervello;05841780827;Viale Strasburgo, 233;90146;PALERMO;PA;082053;0917801111;www.ospedaliriunitipalermo.it;segreteriadirezionegenerale@villasofia.it;0;Azienda Ospedaliera;01;09;2009;02;C.T.O. Centro Traumatologico Ortopedico;05841780827;Via Cassar‡;90146;PALERMO;PA;082053;0917808490;www.ospedaliriunitipalermo.it;direzionepresidio@ospedaliriunitipalermo.it;01;09;2009
2023;190;SICILIA ;206;ASP PALERMO;926;190926;A.O.R Villa Sofia Cervello;05841780827;Viale Strasburgo, 233;90146;PALERMO;PA;082053;0917801111;www.ospedaliriunitipalermo.it;segreteriadirezionegenerale@villasofia.it;0;Azienda Ospedaliera;01;09;2009;03;P.O. V. Cervello;05841780827;Via Trabucco n. 180;90146;PALERMO;PA;082053;0916802833;www.ospedaliriunitipalermo.it;direzionepresidiocervello@villasofia.it;01;09;2009
2023;190;SICILIA ;206;ASP PALERMO;206;190179;FOND. IST. S. RAFFAELE - GIGLIO;05205490823;C.DA PIETRAPOLLASTRA;90015;CEFALU';PA;082027;0921920652;www.HSRGIGLIO.IT;direzionegenerale@pec.hsrgiglio.it;8;Istituto qualificato presidio della U.S.L.;01;07;2003;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190199;OSP. BUCCHERI LA FERLA FATEBENEFRATELLI;00894591007;VIA M. MARINE 197;90127;PALERMO;PA;082053;091479111;www.ospedalebuccherilaferla.it;fedele.marg.@fbfpa.it;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;01;01;1988;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190330;P.O. DEI BIANCHI CORLEONE;05841760829;VIA DON G. COLLETTO;90034;CORLEONE ;PA;082034;0918450100;;dirsancorleone@asppalermo.org;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190332;P.O. CIVICO PARTINICO;05841760829;VIA CIRCONVALLAZIONE 1;90047;PARTINICO;PA;082054;0918911300;;segretaria.partinoco@asppalermo.org;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190333;P.O. MADONNA DELL'ALTO - PETR. SOTTANA;05841760829;CONTRADA SANTA ELIA;90027;PETRALIA SOTTANA;PA;082056;0921682111;;dirsanpetralia@ausppalermo.org;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190334;P.O. S. CIMINO TERMINI IMERESE;05841760829;VIA SALVATORE CIMINO;90018;TERMINI IMERESE;PA;082070;0918151111;;dirsantermini@asppalermo.org;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190335;P.O. G. F. INGRASSIA;05841760829;C.SO CALATAFIMI, 1002;90100;PALERMO;PA;082053;0917033731;;dsingrassia@gmail.com;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190337;P.O. VILLA DELLE GINESTRE;05841760829;VIA CASTELLANA, 145;90135;PALERMO;PA;082053;0916743111;;villadelleginestre@asppalermo.org;1;Ospedale a gestione diretta;15;02;2011;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190532;CASA DI CURA IGEA S.N.C.;00635720824;VIA ROMA 193;90047;PARTINICO;PA;082054;0918907410;wwwigeacasadicura.it;info@igeacasadicura.it;5.1;Casa di cura privata accreditata;19;12;1978;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190533;CASA DI CURA CANDELA SPA;00118410828;VIA VILLAREALE54;90141;PALERMO;PA;082053;091587122;wwwclinicacandela.it;amministrazione@pec.clinicacandela.it;5.1;Casa di cura privata accreditata;10;07;1991;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190534;CASA DI CURE ORESTANO S.R.L.;00295440820;VIA PIETRO D`ASARO, N 48;90138;PALERMO;PA;082053;0916044111;www.casadicureorestano.it;info@casadicuraorestano.it;5.1;Casa di cura privata accreditata;01;07;1921;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190536;CASA DI CURA 'TRIOLO ZANCLA' S.P.A.;03599540824;P.ZZA FONDERIA N.23;90133;PALERMO;PA;082053;0916054111;;direzione@triolozancla.com;5.1;Casa di cura privata accreditata;01;01;1978;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190537;CASA DI CURA SERENA S.P.A.;00611390824;VIA DELLA REGIONE SICILIANA 1470;90135;PALERMO;PA;082053;0916985111;www.casadicuraserena.it;info@casadicuraserena.it;5.1;Casa di cura privata accreditata;01;11;1967;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190538;CASA DI CURA NOTO PASQUALINO S.R.L.;00712600824;VIA DANTE 330;90141;PALERMO;PA;082053;0916837111;wwwclinicanoto.it;clinicanotosrl@libero.it;5.1;Casa di cura privata accreditata;02;01;1927;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190539;NUOVA CASA DI CURA D`ANNA PIA ASS. SRL;02723640831;Via REGIONE SICILIANA ,900 SUD EST;90129;PALERMO;PA;082053;091484178;;protocollo@pec.nuovacasadicuradanna.it;5.1;Casa di cura privata accreditata;01;01;1984;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190540;NUOVA CASA DI CURA DEMMA srl;05112210827;VIALE REGINA MARGHERITA 5;90138;PALERMO;PA;082053;0916811217;www.clinicademma.it;amministrazione@clinicademma.it-clinicademma@pec.i;5.1;Casa di cura privata accreditata;01;01;1984;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190541;CASA DI CURA MACCHIARELLA S.P.A.;00301520821;VIALE REGINA MARGHERITA 25;90138;PALERMO;PA;082053;0917022111;www.cacadicuramacchiarella.it;cdcmacchiarella@pec.it-ragioneria@casadicuramacchi;5.1;Casa di cura privata accreditata;01;01;1957;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190542;CASA DI CURA TORINA;00734750821;VIA F. SPALLITTA N.18;90145;PALERMO;PA;082053;0916838111;www.casadicuratorina.it;segreteria@casadicuratorina.it;5.1;Casa di cura privata accreditata;02;01;1959;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190543;CASA DI CURA VILLA MARGHERITA;02533080822;VIA MARCHESE DI VILLABIANCA, 6;90143;PALERMO;PA;082053;091344640;;;5.1;Casa di cura privata accreditata;01;09;1981;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190545;CASA DI CURE COSENTINO DI KAROLS.R.L.;06065240829;CORSO DEI MILLE 56;90123;PALERMO;PA;082053;0916162016;;direzione.hospital@karolstrutturesanitarie.it;5.1;Casa di cura privata accreditata;01;02;2011;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190551;CASA DI CURA LA MADDALENA S.P.A.;04413030828;VIA S.LORENZO COLLI, 312/D;90146;PALERMO;PA;082053;0916806111;www.lamaddalenanet.it;dirsan.segreteria@lamaddalenanet.it;5.1;Casa di cura privata accreditata;02;02;1999;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190602;CENTRO ANDROS S.R.L.;03730190828;VIA AUSONIA 43/45;90144;PALERMO;PA;082053;0916785511;www.centroandros.it;info@centro andros.it;5.1;Casa di cura privata accreditata;07;08;2000;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190718;CASA DI CURA LATTERI VALSAVA S.R.L.;01275220893;VIA F. CORDOVA, 62;90143;PALERMO;PA;082053;0917215111;www.casadicuralatteri.it;clinicalatteri@casadicuralatteri.it;5.1;Casa di cura privata accreditata;09;01;1989;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;206;190720;CASA DI CURA MARIA ELEONORA HOSPITAL srl;03790910826;VIALE REGIONE SICILIANA,1571;90135;PALERMO;PA;082053;0916981111;WWW.GVM-VME.IT;GVM-VME@legalmail.IT;5.1;Casa di cura privata accreditata;19;10;1991;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;927;190927;Azienda Ospedaliera 'Civico-Di Cristina-;05841770828;Piazza Nicola Leotta, 4;90127;PALERMO;PA;082053;0916661111;www.arnascivico.it;Direzionegenerale@arnascivico.it;0;Azienda Ospedaliera;01;09;2009;01;Ospedale Civico;05841770828;Piazza Nicola Leotta;90127;PALERMO;PA;082053;0916661111;www.arnascivico.it;dir.medica@arnascivico.it;01;09;2009
2023;190;SICILIA ;206;ASP PALERMO;927;190927;Azienda Ospedaliera 'Civico-Di Cristina-;05841770828;Piazza Nicola Leotta, 4;90127;PALERMO;PA;082053;0916661111;www.arnascivico.it;Direzionegenerale@arnascivico.it;0;Azienda Ospedaliera;01;09;2009;02;Ospedale dei Bambini G. Di Cristina;05841770828;Via dei Benedettini, 1;90134;PALERMO;PA;082053;0916661111;;;01;09;2009
2023;190;SICILIA ;206;ASP PALERMO;928;190928;AZ.OSP.UNIV.P.GIACCONE;05841790826;Via del Vespro n. 129;90127;PALERMO;PA;082053;0916555215;www.policlinico.pa.it;protocollo.aoup@pec.policlinicogiaccone.it;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;970;190970;Dipartimento Rizzoli-Sicilia;00302030374;SS13 al km 246;90011;BAGHERIA ;PA;082006;0919297031;http://www.ior.it/rizzoli-sicilia/home;segreteriarizzolisicilia@ior.it;3.1;IRCCS pubblico;11;04;2012;;;;;;;;;;;;;;
2023;190;SICILIA ;206;ASP PALERMO;929;190929;IRCCS Ismett;04544550827;Via Ernesto Tricomi, 5;90127;PALERMO;PA;082053;0912192111;www.ismett.edu;mail@ismett.edu;3.2;IRCCS privato;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;207;ASP RAGUSA;207;190338;OSPEDALE 'Giovanni Paolo II∞ M.P. A.';01426410880;C.DA Cisternazzi via Tiralongo S.N.C;97100;RAGUSA ;RG;088009;0932600111;;dirsan.ragusa@asp.rg.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;207;ASP RAGUSA;207;190339;OSPEDALE REGINA MARGHERITACOMISO;01426410880;via Paolo Borsellino C/da Mastrella;97013;COMISO ;RG;088003;0932740111;;dirsan.vittoria@asp.rg.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;207;ASP RAGUSA;207;190340;OSPEDALE MAGGIORE MODICA;01426410880;via A.Moro;97015;MODICA ;RG;088006;0932768111;;dirsan.modica@asp.rg.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;207;ASP RAGUSA;207;190341;OSPEDALE BUSACCA SCICLI;01426410880;Via Ospedale;97018;SCICLI ;RG;088011;0932446111;;dirsan.modica@asp.rg.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;207;ASP RAGUSA;207;190342;OSPEDALE GUZZARDI VITTORIA;01426410880;VIA PAPA GIOVANNI XXIII;97019;VITTORIA ;RG;088012;0932999111;;dirsan.vittoria@asp.rg.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;207;ASP RAGUSA;207;190552;CASA DI CURA CLINICA DEL MEDITERRANEO;01219210885;VIA ETTORE FIERAMOSCA,100;97100;RAGUSA ;RG;088009;0932641001;;d.sanitariamedisan@gmail.com;5.1;Casa di cura privata accreditata;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190343;P.O. DI MARIA AVOLA;01661590891;C.DA CHIUSA DI CARLO;96012;AVOLA;SR;089002;0931582111;;ds.avola@asp.sr.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190344;P.O. TRIGONA NOTO;01661590891;VIA DEI MILLE, 98;96017;NOTO ;SR;089013;0931890111;;ds.not@asp.sr.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190345;P.O. UMBERTO I (EX A.O.);01661590891;Via Testaferrata 1;96100;SIRACUSA ;SR;089017;0931724111;www.asp.sr.it;direzionemedica.umbertoprimo@asp.sr.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190346;P.O. MUSCATELLO AUGUSTA;01661590891;C.DA GRANATELLO;96011;AUGUSTA;SR;089001;0931989111;www.asp.sr.it;ds.augusta@asp.sr.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190347;OSPEDALE GENERALE DI ZONA;01661590891;C.DA COLLE ROGGIO - S.P. LENTINI-SCORDIA;96016;LENTINI;SR;089011;095909111;www.asp.sr.it;ds.lentini@asp.sr.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190348;P.O. A. Rizza;01661590891;Viale Epipoli 74;96100;SIRACUSA ;SR;089017;0931724502;www.asp.sr.it;direzione.rizza@asp.sr.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190507;CASA DI CURA SANTA LUCIA GLEF;00882610892;VIA LOMBARDIA 1;96100;SIRACUSA ;SR;089017;0931410111;www.casadicurasantalucia.it;carmelo.riscica@glef.it;5.1;Casa di cura privata accreditata;01;01;1984;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190508;CASA DI CURA VILLA MAURITIUS ARC;01552710897;VIA FRANCOFONTE 5;96100;SIRACUSA ;SR;089017;0931491510;;villamauritius@virgilio.it;5.1;Casa di cura privata accreditata;01;05;1981;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190509;IST.ORT. VILLA SALUS I. GALATIOTO SRL;01552710897;C.DA SPALLA, s.n.c.;96011;MELILLI;SR;089012;0931761780;www.villasalus.it;villasalus@villasalus.it;5.1;Casa di cura privata accreditata;01;01;1962;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190550;C. DI CURA 'VILLA AZZURRA' - GESIN SRL;01851530897;VIA CASSARO S.N.;96100;SIRACUSA ;SR;089017;0931788111;www.villaazzurra.it;direzionesanitaria@villaazzurra.it;5.1;Casa di cura privata accreditata;29;06;1998;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190701;CLINICA VILLA RIZZO;04335601003;VIA S.AGATI N 3/5/7;96100;SIRACUSA ;SR;089017;0931708111;www.villarizzo.it;daniela.romano@villarizzo.it;5.1;Casa di cura privata accreditata;01;12;2015;;;;;;;;;;;;;;
2023;190;SICILIA ;208;ASP SIRACUSA;208;190702;CASA DI CURA 'VILLA AURELIA'SRL;00984310896;VIA PALAZZOLO, 6/8;96100;SIRACUSA ;SR;089017;0931758848;;info@casadicuravillaaurelia.it;5.1;Casa di cura privata accreditata;17;09;2018;;;;;;;;;;;;;;
2023;190;SICILIA ;209;ASP DI TRAPANI;209;190349;P.O. SAN VITO E SANTO SPIRITO -ALCAMO;02363280815;VIA FRANCESCO CRISPI116;91011;ALCAMO ;TP;081001;0924599111;www.asptrapani.it;;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;209;ASP DI TRAPANI;209;190350;P.O. 'B. NAGAR' - PANTELLERIA;02363280815;PIAZZALE NICOLO` ALMANZA;91017;PANTELLERIA ;TP;081014;0923910234;;;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;209;ASP DI TRAPANI;209;190351;P.O. S. ANTONIO ABATE- TRAPANI;02363280815;VIA COSENZA, 82;91016;ERICE;TP;081008;0923809111;www.asptrapani.it;direzionesanitaria.potrapani@asptrapani.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
2023;190;SICILIA ;209;ASP DI TRAPANI;209;190352;P.O. V.EMANUELE II CASTELVETRANO;02363280815;VIA MARINELLA,5C/VETRANO;91022;CASTELVETRANO ;TP;081006;0924930230;www.asptrapani.it;direzionesanitaria.castelvetrano@asptrapani.it;1;Ospedale a gestione diretta;01;09;2009;;;;;;;;;;;;;;
